[2017-05-17 17:11:32.330288] [DATA] TEMP_0: 72.45
[2017-05-17 17:11:33.333863] [DATA] TEMP_0: 72.45
[2017-05-17 17:11:34.296639] [DATA] TEMP_2: 1337.343
[2017-05-17 17:11:34.333421] [DATA] TEMP_0: 72.45
[2017-05-17 17:11:35.337078] [DATA] TEMP_0: 72.45
[2017-05-17 17:11:36.270794] [DATA] TEMP_1: 72.32
[2017-05-17 17:11:36.299624] [DATA] TEMP_2: 1337.343
[2017-05-17 17:11:36.336496] [DATA] TEMP_0: 72.45
[2017-05-17 17:11:37.340184] [DATA] TEMP_0: 72.45
[2017-05-17 17:11:38.302730] [DATA] TEMP_2: 1337.343
[2017-05-17 17:11:38.339584] [DATA] TEMP_0: 72.45
